product_id,version,name,release_date,link
knative/eventing,v0.2.0,Knative Eventing release v0.2.0,2018-11-13 01:00:45,https://github.com/knative/eventing/releases/tag/v0.2.0
knative/serving,v0.18.3,Knative Serving release v0.18.3,2020-12-01 10:52:56,https://github.com/knative/serving/releases/tag/v0.18.3
knative/serving,v0.19.0,Knative Serving release v0.19.0,2020-11-10 20:38:49,https://github.com/knative/serving/releases/tag/v0.19.0
knative/serving,v0.18.2,Knative Serving release v0.18.2,2020-11-03 10:57:15,https://github.com/knative/serving/releases/tag/v0.18.2
knative/serving,v0.18.1,Knative Serving release v0.18.1,2020-10-20 11:36:39,https://github.com/knative/serving/releases/tag/v0.18.1
knative/serving,v0.17.4,Knative Serving release v0.17.4,2020-10-20 11:25:53,https://github.com/knative/serving/releases/tag/v0.17.4
knative/serving,v0.18.0,Knative Serving release v0.18.0,2020-09-29 18:10:25,https://github.com/knative/serving/releases/tag/v0.18.0
knative/serving,v0.17.3,Knative Serving release v0.17.3,2020-09-22 10:57:54,https://github.com/knative/serving/releases/tag/v0.17.3
knative/serving,v0.17.2,Knative Serving release v0.17.2,2020-09-01 11:01:38,https://github.com/knative/serving/releases/tag/v0.17.2
knative/serving,v0.15.3,Knative Serving release v0.15.3,2020-09-01 10:56:08,https://github.com/knative/serving/releases/tag/v0.15.3
knative/serving,v0.17.1,Knative Serving release v0.17.1,2020-08-21 20:07:28,https://github.com/knative/serving/releases/tag/v0.17.1
knative/serving,v0.17.0,Knative Serving release v0.17.0,2020-08-18 19:57:34,https://github.com/knative/serving/releases/tag/v0.17.0
knative/serving,v0.14.3,Knative Serving release v0.14.3,2020-08-18 11:04:21,https://github.com/knative/serving/releases/tag/v0.14.3
knative/serving,v0.16.0,Knative Serving release v0.16.0,2020-07-07 17:54:07,https://github.com/knative/serving/releases/tag/v0.16.0
knative/serving,v0.15.2,Knative Serving release v0.15.2,2020-06-30 10:50:13,https://github.com/knative/serving/releases/tag/v0.15.2
knative/serving,v0.14.2,Knative Serving release v0.14.2,2020-06-23 10:50:10,https://github.com/knative/serving/releases/tag/v0.14.2
knative/serving,v0.15.1,Knative Serving release v0.15.1,2020-06-09 10:41:24,https://github.com/knative/serving/releases/tag/v0.15.1
knative/serving,v0.14.1,Knative Serving release v0.14.1,2020-06-05 09:57:17,https://github.com/knative/serving/releases/tag/v0.14.1
knative/serving,v0.15.0,Knative Serving release v0.15.0,2020-05-26 11:46:23,https://github.com/knative/serving/releases/tag/v0.15.0
knative/serving,v0.13.3,Knative Serving release v0.13.3,2020-05-18 07:37:39,https://github.com/knative/serving/releases/tag/v0.13.3
knative/serving,v0.11.2,Knative Serving release v0.11.2,2020-04-21 10:11:33,https://github.com/knative/serving/releases/tag/v0.11.2
knative/serving,v0.14.0,Knative Serving release v0.14.0,2020-04-14 15:52:12,https://github.com/knative/serving/releases/tag/v0.14.0
knative/serving,v0.13.2,Knative Serving release v0.13.2,2020-03-24 10:44:48,https://github.com/knative/serving/releases/tag/v0.13.2
knative/serving,v0.13.1,Knative Serving release v0.13.1,2020-03-18 21:17:49,https://github.com/knative/serving/releases/tag/v0.13.1
knative/serving,v0.13.0,Knative Serving release v0.13.0,2020-03-03 21:51:21,https://github.com/knative/serving/releases/tag/v0.13.0
knative/serving,v0.12.1,Knative Serving release v0.12.1,2020-01-28 10:55:05,https://github.com/knative/serving/releases/tag/v0.12.1
knative/serving,v0.12.0,Knative Serving release v0.12.0,2020-01-21 17:50:39,https://github.com/knative/serving/releases/tag/v0.12.0
knative/serving,v0.11.1,Knative Serving release v0.11.1,2019-12-24 10:45:22,https://github.com/knative/serving/releases/tag/v0.11.1
knative/serving,v0.11.0,Knative Serving release v0.11.0,2019-12-10 17:44:40,https://github.com/knative/serving/releases/tag/v0.11.0
knative/serving,v0.10.1,Knative Serving release v0.10.1,2019-12-10 10:36:29,https://github.com/knative/serving/releases/tag/v0.10.1
knative/serving,v0.10.0,Knative Serving release v0.10.0,2019-10-29 15:35:39,https://github.com/knative/serving/releases/tag/v0.10.0
knative/serving,v0.9.0,Knative Serving release v0.9.0,2019-09-17 15:38:27,https://github.com/knative/serving/releases/tag/v0.9.0
knative/serving,v0.8.1,Knative Serving release v0.8.1,2019-08-27 22:06:32,https://github.com/knative/serving/releases/tag/v0.8.1
knative/serving,v0.8.0,"Knative Serving release v0.8.0 (aka ""v1rc1"")",2019-08-06 16:17:22,https://github.com/knative/serving/releases/tag/v0.8.0
knative/serving,v0.7.1,Knative Serving release v0.7.1,2019-07-02 10:25:11,https://github.com/knative/serving/releases/tag/v0.7.1
knative/serving,v0.7.0,Knative Serving release v0.7.0,2019-06-25 15:25:56,https://github.com/knative/serving/releases/tag/v0.7.0
knative/serving,v0.6.1,Knative Serving release v0.6.1,2019-06-11 09:45:17,https://github.com/knative/serving/releases/tag/v0.6.1
knative/serving,v0.6.0,Knative Serving release v0.6.0,2019-05-14 14:47:49,https://github.com/knative/serving/releases/tag/v0.6.0
knative/serving,v0.5.2,Knative Serving release v0.5.2,2019-04-23 10:00:28,https://github.com/knative/serving/releases/tag/v0.5.2
knative/serving,v0.5.1,Knative Serving release v0.5.1,2019-04-09 10:02:44,https://github.com/knative/serving/releases/tag/v0.5.1
knative/serving,v0.5.0,Knative Serving release v0.5.0,2019-04-02 17:02:40,https://github.com/knative/serving/releases/tag/v0.5.0
knative/serving,v0.4.1,Knative Serving release v0.4.1,2019-03-12 21:02:34,https://github.com/knative/serving/releases/tag/v0.4.1
knative/serving,v0.4.0,Knative Serving release v0.4.0,2019-02-20 00:46:29,https://github.com/knative/serving/releases/tag/v0.4.0
knative/serving,v0.3.0,Knative Serving release v0.3.0,2019-01-09 04:42:46,https://github.com/knative/serving/releases/tag/v0.3.0
knative/serving,v0.2.3,Knative Serving release v0.2.3,2018-12-20 03:46:41,https://github.com/knative/serving/releases/tag/v0.2.3
knative/serving,v0.2.2,Knative Serving release v0.2.2,2018-11-14 14:43:54,https://github.com/knative/serving/releases/tag/v0.2.2
knative/serving,v0.2.1,Knative Serving release v0.2.1,2018-11-07 04:19:37,https://github.com/knative/serving/releases/tag/v0.2.1
knative/serving,v0.2.0,Knative Serving release v0.2.0,2018-10-30 20:59:51,https://github.com/knative/serving/releases/tag/v0.2.0
knative/serving,v0.1.1,v0.1.1,2018-08-13 20:27:20,https://github.com/knative/serving/releases/tag/v0.1.1
knative/serving,v0.1.0,v0.1.0,2018-07-18 21:00:52,https://github.com/knative/serving/releases/tag/v0.1.0
cloudfoundry/cf-deployment,v15.3.0,v15.3.0,2020-12-08 23:16:11,https://github.com/cloudfoundry/cf-deployment/releases/tag/v15.3.0
cloudfoundry/cf-deployment,v15.2.0,v15.2.0,2020-11-30 23:23:32,https://github.com/cloudfoundry/cf-deployment/releases/tag/v15.2.0
cloudfoundry/cf-deployment,v15.4.0,v15.4.0,2020-12-16 00:50:16,https://github.com/cloudfoundry/cf-deployment/releases/tag/v15.4.0
cloudfoundry/cf-deployment,v15.1.0,v15.1.0,2020-11-16 21:23:28,https://github.com/cloudfoundry/cf-deployment/releases/tag/v15.1.0
cloudfoundry/cf-deployment,v15.0.0,V15.0.0,2020-11-06 19:17:02,https://github.com/cloudfoundry/cf-deployment/releases/tag/v15.0.0
cloudfoundry/cf-deployment,v14.0.0,v14.0.0,2020-10-29 22:26:03,https://github.com/cloudfoundry/cf-deployment/releases/tag/v14.0.0
cloudfoundry/cf-deployment,v13.23.0,v13.23.0,2020-10-22 11:07:35,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.23.0
cloudfoundry/cf-deployment,v13.22.0,v13.22.0,2020-10-20 12:40:18,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.22.0
cloudfoundry/cf-deployment,v13.21.0,v13.21.0,2020-10-14 19:59:57,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.21.0
cloudfoundry/cf-deployment,v13.20.0,v13.20.0,2020-09-28 21:06:31,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.20.0
cloudfoundry/cf-deployment,v13.19.0,v13.19.0,2020-09-09 21:19:55,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.19.0
cloudfoundry/cf-deployment,v13.18.0,v13.18.0,2020-09-09 14:26:12,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.18.0
cloudfoundry/cf-deployment,v13.17.0,v13.17.0,2020-08-30 22:01:09,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.17.0
cloudfoundry/cf-deployment,v13.16.0,v13.16.0,2020-08-21 19:17:31,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.16.0
cloudfoundry/cf-deployment,v13.15.0,v13.15.0,2020-08-19 17:17:43,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.15.0
cloudfoundry/cf-deployment,v13.14.0,v13.14.0,2020-08-18 18:12:48,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.14.0
cloudfoundry/cf-deployment,v13.13.0,v13.13.0,2020-08-07 18:47:12,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.13.0
cloudfoundry/cf-deployment,v13.12.0,v13.12.0,2020-08-03 23:55:32,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.12.0
cloudfoundry/cf-deployment,v13.11.0,v13.11.0,2020-07-29 20:44:59,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.11.0
cloudfoundry/cf-deployment,v13.10.0,v13.10.0,2020-07-28 18:20:16,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.10.0
cloudfoundry/cf-deployment,v13.9.0,v13.9.0,2020-07-24 14:59:16,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.9.0
cloudfoundry/cf-deployment,v13.8.0,v13.8.0,2020-07-17 19:50:40,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.8.0
cloudfoundry/cf-deployment,v13.7.0,v13.7.0,2020-07-15 15:37:40,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.7.0
cloudfoundry/cf-deployment,v13.6.0,v13.6.0,2020-07-01 19:28:12,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.6.0
cloudfoundry/cf-deployment,v13.5.0,v13.5.0,2020-06-20 03:48:44,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.5.0
cloudfoundry/cf-deployment,v13.4.0,v13.4.0,2020-06-17 06:15:53,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.4.0
cloudfoundry/cf-deployment,v13.3.0,v13.3.0,2020-06-06 00:51:23,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.3.0
cloudfoundry/cf-deployment,v13.2.0,v13.2.0,2020-05-12 04:09:50,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.2.0
cloudfoundry/cf-deployment,v13.1.0,v13.1.0,2020-05-05 21:47:15,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.1.0
cloudfoundry/cf-deployment,v13.0.0,v13.0.0,2020-05-04 16:16:04,https://github.com/cloudfoundry/cf-deployment/releases/tag/v13.0.0
cloudfoundry/cf-deployment,v12.45.0,v12.45.0,2020-04-22 22:56:22,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.45.0
cloudfoundry/cf-deployment,v12.44.0,v12.44.0,2020-04-22 17:49:49,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.44.0
cloudfoundry/cf-deployment,v12.43.0,v12.43.0,2020-04-17 17:32:31,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.43.0
cloudfoundry/cf-deployment,v12.42.0,v12.42.0,2020-04-13 22:21:20,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.42.0
cloudfoundry/cf-deployment,v12.41.0,v12.41.0,2020-04-06 20:54:08,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.41.0
cloudfoundry/cf-deployment,v12.40.0,v12.40.0,2020-04-03 15:49:30,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.40.0
cloudfoundry/cf-deployment,v12.39.0,v12.39.0,2020-03-25 18:17:20,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.39.0
cloudfoundry/cf-deployment,v12.38.0,v12.38.0,2020-03-24 19:46:03,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.38.0
cloudfoundry/cf-deployment,v12.37.0,v12.37.0,2020-03-23 22:55:04,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.37.0
cloudfoundry/cf-deployment,v12.36.0,v12.36.0,2020-03-06 17:17:30,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.36.0
cloudfoundry/cf-deployment,v12.35.0,v12.35.0,2020-03-03 23:29:17,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.35.0
cloudfoundry/cf-deployment,v12.34.0,v12.34.0,2020-02-26 23:19:28,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.34.0
cloudfoundry/cf-deployment,v12.33.0,v12.33.0,2020-02-19 16:07:55,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.33.0
cloudfoundry/cf-deployment,v12.32.0,v12.32.0,2020-02-19 02:25:05,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.32.0
cloudfoundry/cf-deployment,v12.31.0,v12.31.0,2020-02-10 00:31:33,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.31.0
cloudfoundry/cf-deployment,v12.30.0,v12.30.0,2020-02-07 03:24:48,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.30.0
cloudfoundry/cf-deployment,v12.29.0,v12.29.0,2020-02-02 22:53:37,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.29.0
cloudfoundry/cf-deployment,v12.28.0,v12.28.0,2020-01-24 19:47:42,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.28.0
cloudfoundry/cf-deployment,v12.27.0,v12.27.0,2020-01-22 16:25:34,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.27.0
cloudfoundry/cf-deployment,v12.26.0,v12.26.0,2020-01-21 23:29:55,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.26.0
cloudfoundry/cf-deployment,v12.25.0,v12.25.0,2020-01-15 20:02:44,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.25.0
cloudfoundry/cf-deployment,v12.24.0,v12.24.0,2020-01-08 16:42:52,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.24.0
cloudfoundry/cf-deployment,v12.23.0,v12.23.0,2020-01-06 21:43:20,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.23.0
cloudfoundry/cf-deployment,v12.22.0,v12.22.0,2019-12-30 20:06:50,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.22.0
cloudfoundry/cf-deployment,v12.21.0,v12.21.0,2019-12-19 19:55:50,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.21.0
cloudfoundry/cf-deployment,v12.20.0,v12.20.0,2019-12-16 23:08:31,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.20.0
cloudfoundry/cf-deployment,v12.19.0,v12.19.0,2019-12-14 23:29:00,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.19.0
cloudfoundry/cf-deployment,v12.18.0,v12.18.0,2019-12-10 00:03:51,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.18.0
cloudfoundry/cf-deployment,v12.17.0,v12.17.0,2019-12-09 22:01:30,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.17.0
cloudfoundry/cf-deployment,v12.16.0,v12.16.0,2019-12-08 04:44:37,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.16.0
cloudfoundry/cf-deployment,v12.15.0,v12.15.0,2019-12-04 00:29:38,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.15.0
cloudfoundry/cf-deployment,v12.14.0,v12.14.0,2019-11-27 03:15:30,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.14.0
cloudfoundry/cf-deployment,v12.13.0,v12.13.0,2019-11-26 05:00:33,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.13.0
cloudfoundry/cf-deployment,v12.12.0,v12.12.0,2019-11-22 03:59:34,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.12.0
cloudfoundry/cf-deployment,v12.11.0,v12.11.0,2019-11-18 19:10:32,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.11.0
cloudfoundry/cf-deployment,v12.10.0,v12.10.0,2019-11-15 22:07:32,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.10.0
cloudfoundry/cf-deployment,v12.9.0,v12.9.0,2019-11-12 20:53:49,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.9.0
cloudfoundry/cf-deployment,v12.8.0,v12.8.0,2019-11-11 16:13:08,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.8.0
cloudfoundry/cf-deployment,v12.7.0,v12.7.0,2019-11-07 22:47:58,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.7.0
cloudfoundry/cf-deployment,v12.6.0,v12.6.0,2019-11-04 16:52:50,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.6.0
cloudfoundry/cf-deployment,v12.4.0,v12.4.0,2019-10-29 19:39:34,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.4.0
cloudfoundry/cf-deployment,v12.5.0,v12.5.0,2019-10-30 22:23:10,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.5.0
cloudfoundry/cf-deployment,v12.3.0,v12.3.0,2019-10-23 18:10:52,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.3.0
cloudfoundry/cf-deployment,v12.2.0,v12.2.0,2019-10-20 16:59:57,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.2.0
cloudfoundry/cf-deployment,v12.1.0,v12.1.0,2019-10-07 23:27:14,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.1.0
cloudfoundry/cf-deployment,v12.0.0,v12.0.0,2019-09-17 17:35:26,https://github.com/cloudfoundry/cf-deployment/releases/tag/v12.0.0
cloudfoundry/cf-deployment,v11.2.0,v11.2.0,2019-08-30 21:55:12,https://github.com/cloudfoundry/cf-deployment/releases/tag/v11.2.0
cloudfoundry/cf-deployment,v11.1.0,v11.1.0,2019-08-22 20:49:18,https://github.com/cloudfoundry/cf-deployment/releases/tag/v11.1.0
cloudfoundry/cf-deployment,v11.0.0,v11.0.0,2019-08-07 15:53:57,https://github.com/cloudfoundry/cf-deployment/releases/tag/v11.0.0
cloudfoundry/cf-deployment,v10.1.0,v10.1.0,2019-07-24 15:30:04,https://github.com/cloudfoundry/cf-deployment/releases/tag/v10.1.0
cloudfoundry/cf-deployment,v10.0.0,v10.0.0,2019-07-19 17:12:59,https://github.com/cloudfoundry/cf-deployment/releases/tag/v10.0.0
cloudfoundry/cf-deployment,v9.5.0,v9.5.0,2019-07-09 18:55:52,https://github.com/cloudfoundry/cf-deployment/releases/tag/v9.5.0
cloudfoundry/cf-deployment,v9.4.0,v9.4.0,2019-07-03 17:08:10,https://github.com/cloudfoundry/cf-deployment/releases/tag/v9.4.0
cloudfoundry/cf-deployment,v9.3.0,v9.3.0,2019-06-13 02:50:15,https://github.com/cloudfoundry/cf-deployment/releases/tag/v9.3.0
cloudfoundry/cf-deployment,v9.2.0,v9.2.0,2019-05-31 16:23:15,https://github.com/cloudfoundry/cf-deployment/releases/tag/v9.2.0
cloudfoundry/cf-deployment,v9.1.0,v9.1.0,2019-05-23 22:30:36,https://github.com/cloudfoundry/cf-deployment/releases/tag/v9.1.0
cloudfoundry/cf-deployment,v9.0.0,v9.0.0,2019-05-10 19:18:44,https://github.com/cloudfoundry/cf-deployment/releases/tag/v9.0.0
cloudfoundry/cf-deployment,v8.1.0,v8.1.0,2019-04-25 21:22:32,https://github.com/cloudfoundry/cf-deployment/releases/tag/v8.1.0
cloudfoundry/cf-deployment,v8.0.0,v8.0.0,2019-07-16 22:55:19,https://github.com/cloudfoundry/cf-deployment/releases/tag/v8.0.0
cloudfoundry/cf-deployment,v7.11.0,v7.11.0,2019-04-15 22:43:31,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.11.0
cloudfoundry/cf-deployment,v7.10.0,v7.10.0,2019-04-10 20:02:15,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.10.0
cloudfoundry/cf-deployment,v7.9.0,v7.9.0,2019-03-29 21:50:52,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.9.0
cloudfoundry/cf-deployment,v7.8.0,v7.8.0,2019-03-18 16:41:50,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.8.0
cloudfoundry/cf-deployment,v7.7.0,v7.7.0,2019-03-14 18:05:03,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.7.0
cloudfoundry/cf-deployment,v7.6.0,v7.6.0,2019-03-04 22:33:08,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.6.0
cloudfoundry/cf-deployment,v7.5.0,v7.5.0,2019-02-14 22:53:01,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.5.0
cloudfoundry/cf-deployment,v7.4.0,v7.4.0,2019-02-11 19:39:09,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.4.0
cloudfoundry/cf-deployment,v7.3.0,v7.3.0,2019-02-07 23:01:03,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.3.0
cloudfoundry/cf-deployment,v7.2.0,v7.2.0,2019-01-31 17:43:30,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.2.0
cloudfoundry/cf-deployment,v7.1.0,v7.1.0,2019-01-24 20:38:30,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.1.0
cloudfoundry/cf-deployment,v7.0.0,v7.0.0,2019-01-17 19:20:58,https://github.com/cloudfoundry/cf-deployment/releases/tag/v7.0.0
cloudfoundry/cf-deployment,v6.10.0,v6.10.0,2019-01-16 21:46:37,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.10.0
cloudfoundry/cf-deployment,v6.9.0,v6.9.0,2019-01-02 19:37:08,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.9.0
cloudfoundry/cf-deployment,v6.8.0,v6.8.0,2018-12-21 01:13:18,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.8.0
cloudfoundry/cf-deployment,v6.7.0,v6.7.0,2018-12-18 21:05:54,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.7.0
cloudfoundry/cf-deployment,v6.6.0,v6.6.0,2018-12-11 01:22:43,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.6.0
cloudfoundry/cf-deployment,v6.5.0,v6.5.0,2018-12-06 22:54:48,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.5.0
cloudfoundry/cf-deployment,v6.4.0,v6.4.0,2018-11-29 22:23:58,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.4.0
cloudfoundry/cf-deployment,v6.3.0,v6.3.0,2018-11-26 23:49:45,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.3.0
cloudfoundry/cf-deployment,v6.2.0,v6.2.0,2018-11-16 04:09:50,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.2.0
cloudfoundry/cf-deployment,v6.1.0,v6.1.0,2018-11-10 01:17:29,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.1.0
cloudfoundry/cf-deployment,v6.0.0,v6.0.0,2018-11-05 20:46:39,https://github.com/cloudfoundry/cf-deployment/releases/tag/v6.0.0
cloudfoundry/cf-deployment,v5.5.0,v5.5.0,2018-10-30 21:51:50,https://github.com/cloudfoundry/cf-deployment/releases/tag/v5.5.0
cloudfoundry/cf-deployment,v5.4.0,v5.4.0,2018-10-25 21:49:59,https://github.com/cloudfoundry/cf-deployment/releases/tag/v5.4.0
cloudfoundry/cf-deployment,v5.3.0,v5.3.0,2018-10-22 22:28:04,https://github.com/cloudfoundry/cf-deployment/releases/tag/v5.3.0
cloudfoundry/cf-deployment,v5.2.0,v5.2.0,2018-10-19 16:49:20,https://github.com/cloudfoundry/cf-deployment/releases/tag/v5.2.0
cloudfoundry/cf-deployment,v5.1.0,v5.1.0,2018-10-25 21:56:36,https://github.com/cloudfoundry/cf-deployment/releases/tag/v5.1.0
cloudfoundry/cf-deployment,v5.0.0,v5.0.0,2018-10-03 23:41:05,https://github.com/cloudfoundry/cf-deployment/releases/tag/v5.0.0
cloudfoundry/cf-deployment,v4.5.0,v4.5.0,2018-09-20 23:51:09,https://github.com/cloudfoundry/cf-deployment/releases/tag/v4.5.0
cloudfoundry/cf-deployment,v4.4.0,v4.4.0,2018-09-17 21:56:55,https://github.com/cloudfoundry/cf-deployment/releases/tag/v4.4.0
cloudfoundry/cf-deployment,v4.3.0,v4.3.0,2018-09-14 19:01:30,https://github.com/cloudfoundry/cf-deployment/releases/tag/v4.3.0
cloudfoundry/cf-deployment,v4.2.0,v4.2.0,2018-09-06 21:38:03,https://github.com/cloudfoundry/cf-deployment/releases/tag/v4.2.0
cloudfoundry/cf-deployment,v4.1.0,v4.1.0,2018-09-04 22:48:53,https://github.com/cloudfoundry/cf-deployment/releases/tag/v4.1.0
cloudfoundry/cf-deployment,v4.0.0,v4.0.0,2018-08-30 22:13:14,https://github.com/cloudfoundry/cf-deployment/releases/tag/v4.0.0
cloudfoundry/cf-deployment,v3.6.0,v3.6.0,2018-08-27 23:10:13,https://github.com/cloudfoundry/cf-deployment/releases/tag/v3.6.0
cloudfoundry/cf-deployment,v3.5.0,v3.5.0,2018-08-23 23:25:02,https://github.com/cloudfoundry/cf-deployment/releases/tag/v3.5.0
cloudfoundry/cf-deployment,v3.4.0,v3.4.0,2018-08-21 00:06:29,https://github.com/cloudfoundry/cf-deployment/releases/tag/v3.4.0
cloudfoundry/cf-deployment,v3.3.0,v3.3.0,2018-08-15 23:11:40,https://github.com/cloudfoundry/cf-deployment/releases/tag/v3.3.0
cloudfoundry/cf-deployment,v3.2.0,v3.2.0,2018-08-09 20:42:25,https://github.com/cloudfoundry/cf-deployment/releases/tag/v3.2.0
cloudfoundry/cf-deployment,v3.1.0,v3.1.0,2018-07-30 22:07:52,https://github.com/cloudfoundry/cf-deployment/releases/tag/v3.1.0
cloudfoundry/cf-deployment,v3.0.0,v3.0.0,2018-07-26 23:57:48,https://github.com/cloudfoundry/cf-deployment/releases/tag/v3.0.0
cloudfoundry/cf-deployment,v2.9.0,v2.9.0,2018-07-19 20:42:54,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.9.0
cloudfoundry/cf-deployment,v2.8.0,v2.8.0,2018-07-17 18:29:06,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.8.0
cloudfoundry/cf-deployment,v2.7.0,v2.7.0,2018-07-13 18:19:03,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.7.0
cloudfoundry/cf-deployment,v2.6.0,v2.6.0,2018-07-09 15:36:19,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.6.0
cloudfoundry/cf-deployment,v2.5.0,v2.5.0,2018-07-05 15:55:22,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.5.0
cloudfoundry/cf-deployment,v2.4.0,v2.4.0,2018-07-03 00:27:58,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.4.0
cloudfoundry/cf-deployment,v2.3.0,v2.3.0,2018-06-26 18:58:27,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.3.0
cloudfoundry/cf-deployment,v2.2.0,v2.2.0,2018-06-22 18:09:11,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.2.0
cloudfoundry/cf-deployment,v2.1.0,v2.1.0,2018-06-19 18:55:43,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.1.0
cloudfoundry/cf-deployment,v2.0.0,v2.0.0,2018-06-19 00:13:21,https://github.com/cloudfoundry/cf-deployment/releases/tag/v2.0.0
